koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_steff,koi_slogg,koi_srad,ra,dec,koi_kepmag,koi_disposition
0,1,0,0,0.941840589,131.80463999999998,1.198,5.06,388.3,27.05,2200,5547.35,6419,4.33,1.1420000000000001,298.67731000000003,41.640282,13.956,FALSE POSITIVE
0,1,0,1,1.7285218919999998,131.81736,0.7190000000000001,3.361,92.2,1.19,1678,1869.82,5872,4.282,1.157,295.5571,40.321209,12.860999999999999,FALSE POSITIVE
0,0,1,1,1.89125855,132.6891,0.677,5.415,67.9,0.81,1671,1839.74,6569,4.41,0.927,290.29932,37.908932,13.517000000000001,FALSE POSITIVE
0,1,1,1,8.65312868,136.65308000000002,1.185,3.3760000000000003,508.6,20.38,857,127.5,5880,4.525,0.893,289.71487,39.283871000000005,15.534,FALSE POSITIVE
0,0,0,0,9.91937693,136.87361,0.163,4.3260000000000005,186.7,1.32,838,116.43,5688,4.415,0.971,289.78052,49.89653,14.534,CONFIRMED
0,0,0,1,0.9185102509999999,131.82791,0.622,2.5869999999999997,52.6,1.77,2795,14485.22,5837,3.7910000000000004,2.338,291.71054,38.96273,13.815,FALSE POSITIVE
0,0,0,0,9.47850818,140.16526000000002,0.11199999999999999,6.154,184.6,1.47,946,189.14,6249,4.428,1.0759999999999998,286.97128,44.708302,14.456,CONFIRMED
0,0,0,0,0.7832583870000001,131.74358,0.2514,2.2926,328.5,1.28,1559,1395.69,5067,4.565,0.715,289.79135,40.299431,15.729000000000001,CANDIDATE
0,0,0,0,4.24263096,135.0304,0.201,2.582,187.6,1.1,926,174.24,5072,4.521,0.825,291.91916000000003,39.02227,14.955,CONFIRMED
0,0,1,1,0.755101928,131.81198999999998,0.46399999999999997,3.0439999999999996,119.8,0.91,1763,2287.46,5465,4.535,0.8190000000000001,284.34839,40.72826,15.443,FALSE POSITIVE
0,1,1,0,1.027904857,132.444316,1.261,1.6381,2381.2,30.48,1653,1769.2,5432,4.446000000000001,0.872,297.58023,39.702702,15.32,FALSE POSITIVE
1,0,0,0,367.95566,236.4537,0.9570000000000001,21.877,1414.1,3.62,183,0.27,4723,4.611000000000001,0.696,294.78763,43.739021,15.964,FALSE POSITIVE
1,0,1,0,1.106529843,132.30528,0.9740000000000001,6.257999999999999,319.5,1.91,1649,1746.73,5932,4.58,0.7979999999999999,292.93121,45.404270000000004,15.144,FALSE POSITIVE
1,0,0,0,111.741576,166.3408,0.057,3.83,238.8,6.88,676,49.4,5267,3.338,4.525,292.03525,38.945910999999995,13.075,FALSE POSITIVE
0,0,0,0,110.46174599999999,147.5465,0.036000000000000004,12.46,331.2,1.93,420,7.34,6321,4.434,1.058,287.03952000000004,46.481701,15.092,CANDIDATE
0,0,0,0,198.088873,319.73002,0.633,7.955,1027.7,3.24,288,1.63,5275,4.397,0.9690000000000001,286.57617,41.741459000000006,15.717,CONFIRMED
0,1,1,1,1.08193721,131.5344,0.168,4.788,115.3,0.77,1385,870.17,4965,4.555,0.736,299.0473,46.68557,15.470999999999998,FALSE POSITIVE
0,0,0,0,44.6226725,137.942,0.9309999999999999,12.974,131.9,1.73,613,33.39,6198,4.252,1.239,296.3566,41.455391,13.519,CANDIDATE
0,0,0,0,2.43142974,133.83385,0.2234,2.713,146.6,1.17,1378,852.0,5750,4.364,0.965,297.35278,40.958141,14.539000000000001,CANDIDATE
0,0,0,0,1.41975831,132.92,0.644,1.429,60.9,0.85,1700,1968.38,5925,4.394,1.035,290.91934,37.28717,12.800999999999998,CANDIDATE
0,0,0,0,169.135056,201.8055,0.754,8.931000000000001,640.7,2.21,273,1.31,5171,4.545,0.8009999999999999,286.60889,41.889339,14.565999999999999,CANDIDATE
0,1,1,1,0.73095491,132.2174,0.415,2.206,29.6,0.88,2711,12770.31,6454,4.163,1.587,289.76492,38.38345,12.027999999999999,FALSE POSITIVE
0,0,0,0,80.76989300000001,188.5556,0.158,4.2,128.5,1.87,475,12.07,4965,3.9610000000000003,1.7080000000000002,292.13876,38.94154,13.026,CANDIDATE
1,0,1,0,1.1113624420000001,132.30056000000002,0.715,6.24,133.9,2.86,2820,14894.75,6486,3.872,2.3080000000000003,295.60934,45.484451,12.845,FALSE POSITIVE
0,0,0,0,28.906052600000002,158.82431,0.863,3.0989999999999998,99.0,0.79,414,6.94,4657,4.641,0.67,294.94858,46.438641,12.485,CONFIRMED
0,0,0,0,8.10503551,135.88388999999998,0.353,4.459,209.9,1.45,959,199.74,6201,4.4719999999999995,0.9890000000000001,287.63547,45.716060999999996,15.353,CONFIRMED
0,0,0,0,8.82715783,139.73416,0.249,2.019,368.6,1.67,797,95.25,5550,4.539,0.878,288.397,40.213188,15.247,CONFIRMED
0,0,1,0,143.196381,227.3054,1.0170000000000001,10.424000000000001,618.1,6.64,380,4.95,6007,4.333,1.06,295.53394,39.762249,14.034,FALSE POSITIVE
0,0,0,1,1.87886973,133.07603999999998,0.657,3.8760000000000003,181.9,1.04,1236,553.59,5448,4.613,0.7340000000000001,297.34418,39.88501,13.907,FALSE POSITIVE
0,0,1,1,0.9791616759999999,132.21831,0.634,2.9419999999999997,160.2,1.03,1548,1357.43,5390,4.591,0.78,292.79332999999997,45.628262,15.277999999999999,FALSE POSITIVE
0,1,1,0,0.855922327,131.64426,0.009000000000000001,1.514,130.9,0.87,1658,1782.11,5437,4.539,0.759,298.90161,42.212799,14.663,FALSE POSITIVE
0,0,0,0,2.31482311,133.04856999999998,0.067,2.127,58.6,0.69,1237,554.4,5240,4.428,0.9229999999999999,295.52948,50.370399,13.505999999999998,CANDIDATE
0,1,1,1,0.952374508,132.33436,0.013000000000000001,3.0060000000000002,204.8,1.13,1435,1006.13,4754,4.508,0.821,290.73364,48.207378000000006,15.610999999999999,FALSE POSITIVE
1,0,0,0,0.936751792,132.2026,0.991,5.6579999999999995,26.4,2.07,3814,50168.18,7843,3.8289999999999997,2.909,293.71811,41.430939,13.205,FALSE POSITIVE
0,0,0,0,10.778313,136.6142,0.591,5.256,90.7,1.25,1067,306.18,6726,4.262,1.258,295.96259,42.200256,13.264000000000001,CANDIDATE
1,0,0,0,4.31978105,134.1491,0.7702,7.204,65.8,3.87,2111,4693.13,5519,3.303,4.368,298.51794,39.924438,12.845999999999998,FALSE POSITIVE
0,0,0,0,4.32710895,133.40886,1.158,1.3869999999999998,108.9,26.6,1397,900.23,5776,4.018,1.455,291.50122000000005,47.74773,13.404000000000002,CANDIDATE
0,0,0,0,14.265154500000001,143.22024,0.353,3.6010000000000004,66.3,1.06,853,125.45,5825,4.237,1.291,299.53479,40.477779,12.515,CANDIDATE
0,0,0,0,5.04404366,136.00785,0.08,1.682,236.5,1.47,1078,318.92,6039,4.493,0.951,287.04236000000003,41.752209,15.744000000000002,CANDIDATE
0,0,0,0,11.17931581,131.64123,0.381,3.103,90.6,1.81,1159,426.61,6292,4.013999999999999,1.8730000000000002,293.58087,40.427471000000004,13.352,CONFIRMED
0,0,1,0,1.284991846,132.74087,0.485,2.274,29.1,1.17,2491,9065.72,6060,3.852,2.106,298.94785,43.539711,12.923,FALSE POSITIVE
0,0,0,0,1.166960319,131.64332,0.033,1.6823,97.8,0.88,1596,1534.29,5632,4.537,0.904,293.05408,38.54179,14.390999999999998,CANDIDATE
1,0,1,0,324.18028,445.8295,0.733,18.15,87.9,2.2,382,5.01,5792,3.835,2.1830000000000003,292.85916000000003,38.431931,12.092,FALSE POSITIVE
0,1,1,1,0.5309593570000001,131.73991,0.348,2.417,84.4,0.69,1852,2764.64,5325,4.607,0.75,288.94131,44.593922,15.049000000000001,FALSE POSITIVE
0,0,0,0,0.701944362,132.00161,0.07,0.6409999999999999,210.8,0.8,1227,535.78,4236,4.698,0.539,287.80502,46.00116,15.397,CANDIDATE
0,0,0,0,3.05772668,133.06691999999998,0.006999999999999999,1.819,311.0,1.23,878,141.1,4483,4.57,0.731,298.98502,40.203709,15.745,CANDIDATE
0,0,0,0,9.9092109,133.092,0.755,2.552,942.0,2.35,693,54.54,5396,4.632,0.7020000000000001,299.66617,43.619469,15.96,CANDIDATE
0,0,1,0,0.673684895,131.61938,0.547,1.161,51.1,0.7,2001,3803.56,5645,4.453,0.951,291.3591,38.71891,14.42,FALSE POSITIVE
0,0,0,0,56.644452,138.762,0.579,16.551,104.6,2.44,733,68.37,6237,3.862,2.295,285.96872,41.363564000000004,12.561,CONFIRMED
0,0,1,1,1.7103198119999998,131.60513,0.5589999999999999,2.983,43.6,0.56,1426,978.84,5774,4.524,0.825,292.74492999999995,41.93486,13.388,FALSE POSITIVE
1,0,1,0,5.62978034,136.8349,0.08,5.847,379.2,1.61,899,154.59,5497,4.57,0.8390000000000001,298.03652999999997,39.906009999999995,15.993,FALSE POSITIVE
0,0,0,0,6.39269778,135.6101,0.011000000000000001,2.138,174.3,1.21,890,148.31,5248,4.416,0.943,282.76062,46.177841,14.93,CANDIDATE
0,0,0,0,7.87845756,138.58643999999998,0.562,3.912,44.1,0.78,989,226.11,5767,4.287,1.135,288.66077,43.36808,13.455,CANDIDATE
0,1,1,1,0.8851296790000001,131.88273999999998,0.6509999999999999,3.156,177.3,1.21,1780,2373.06,5792,4.547,0.8640000000000001,298.87417999999997,43.440891,15.765999999999998,FALSE POSITIVE
1,1,1,0,0.438153876,131.5167,1.124,1.3885,164.8,14.0,2407,8008.07,6032,4.508,0.929,295.54755,46.287682000000004,14.84,FALSE POSITIVE
1,0,1,1,0.696286519,131.87823999999998,0.985,3.194,120.8,1.34,1969,3537.89,5904,4.543,0.867,283.72379,40.237559999999995,15.034,FALSE POSITIVE
0,0,0,0,5.79179934,133.35814,0.8959999999999999,3.4739999999999998,118.5,1.69,1222,528.14,6174,4.244,1.318,292.20471000000003,37.221218,13.96,CONFIRMED
0,0,0,0,129.945392,176.82285,0.909,5.7860000000000005,500.1,1.18,177,0.23,3751,4.8,0.44299999999999995,298.65271,43.955021,14.625,CONFIRMED
0,0,0,0,27.9040511,154.9434,0.8540000000000001,5.346,300.2,2.19,677,49.53,6325,4.409,1.112,294.33847000000003,50.33654,15.212,CANDIDATE
0,0,1,0,1.39772545,132.3377,0.644,4.129,181.3,1.58,1763,2275.72,6006,4.38,1.114,295.67188,40.18037,15.012,FALSE POSITIVE
0,0,1,0,0.8475888640000001,131.55971,0.507,2.246,67.1,0.91,2144,5000.82,6335,4.427,1.072,296.12457,49.726669,14.263,FALSE POSITIVE
0,0,0,1,1.75649346,132.01086999999998,0.242,3.429,27.5,1.62,2745,13425.76,6619,3.718,3.05,295.77768,50.149025,13.306,FALSE POSITIVE
0,0,1,1,1.8912501,132.6923,1.24,7.648,731.0,23.5,1159,427.26,4883,4.523,0.794,290.30371,37.924191,16.159000000000002,FALSE POSITIVE
0,0,0,0,17.8075656,146.88323,0.474,1.643,1511.0,3.92,742,71.56,6194,4.45,0.981,294.42126,39.628471000000005,15.574000000000002,CANDIDATE
0,0,1,0,0.996023763,132.16613,1.147,5.412000000000001,98.3,18.36,1991,3727.96,6110,4.387,1.077,298.56667999999996,40.128239,14.705,FALSE POSITIVE
0,0,0,0,3.75030469,134.80628000000002,0.77,3.2460000000000004,35.5,0.87,1374,842.07,5866,4.191,1.339,285.87579,41.332432,13.312999999999999,CANDIDATE
0,0,0,0,0.259819659,131.85061000000002,0.972,0.6513,231.5,1.22,1559,1410.9,3939,4.736000000000001,0.526,281.11646,43.28244,15.174000000000001,CANDIDATE
1,0,1,1,0.566795467,131.84,0.504,4.712,38.2,0.67,2254,6076.99,5642,4.337,1.056,291.25777999999997,42.580139,13.867,FALSE POSITIVE
0,0,0,0,4.72693131,135.2927,0.065,4.0360000000000005,26.2,0.61,1203,495.58,5950,4.323,1.196,294.12487999999996,46.67289,12.788,CANDIDATE
0,0,0,0,10.0989634,132.3351,0.529,6.428,57.0,1.03,1016,251.36,6174,4.244,1.318,292.20471000000003,37.221218,13.96,CANDIDATE
0,0,0,0,26.5487294,137.24401,0.21,7.968,142.0,2.54,836,115.61,5456,3.802,2.154,299.86182,45.827351,13.960999999999999,CONFIRMED
0,0,0,0,0.492291661,132.393012,0.9570000000000001,0.894,1107.6,3.42,1788,2415.37,4971,4.566,0.718,285.25616,41.595589000000004,15.985999999999999,CANDIDATE
0,0,1,1,2.42803503,133.5931,0.057,3.045,73.8,0.85,1516,1249.87,6609,4.484,0.9740000000000001,296.99017000000003,47.130660999999996,14.049000000000001,FALSE POSITIVE
0,1,1,1,0.7871200159999999,131.73939,1.263,3.1648,265.5,23.81,1972,3579.78,6112,4.481,0.787,295.2811,40.132858,14.964,FALSE POSITIVE
0,0,0,0,13.12297275,136.08882,0.885,2.234,43.7,1.29,1030,266.05,6134,4.065,1.665,290.45831,48.661369,11.265,CANDIDATE
0,0,0,0,6.28384079,133.20513,0.10099999999999999,4.291,35.7,0.73,1108,356.49,5888,4.275,1.227,287.37125,39.603569,12.4,CONFIRMED
0,0,0,0,174.510276,201.47056,0.024,6.689,1530.0,1.74,186,0.28,4367,4.822,0.452,300.48816,44.46067,15.873,CONFIRMED
0,0,0,0,0.681180633,131.63459,0.31,0.8844,156.4,2.97,2782,14116.16,4939,3.635,2.377,292.90771,38.68309,15.069,CANDIDATE
1,0,0,0,7.65270746,134.46038000000001,0.97,79.8969,641.1,3.21,989,226.81,6328,4.481,0.963,295.50211,38.983540000000005,13.099,FALSE POSITIVE
0,0,0,0,2.27164952,131.82601,0.01,4.053999999999999,82.4,0.97,1522,1269.46,6274,4.434,1.062,295.32982999999996,42.534962,15.332,CONFIRMED
0,0,1,0,3.84835742,133.25648999999999,0.6709999999999999,10.18,84.2,0.77,1051,288.62,5709,4.57,0.7979999999999999,297.50562,39.756802,13.655999999999999,FALSE POSITIVE
0,0,1,0,1.0388960999999999,132.37849,1.7017,4.755,600.8,114.1,2494,9145.54,7043,4.263999999999999,1.45,290.86606,40.901581,12.114,FALSE POSITIVE
0,1,1,0,0.785473311,131.861548,0.389,1.3911,339.6,1.61,1769,2325.64,5356,4.466,0.871,298.92361,40.749538,14.333,FALSE POSITIVE
0,0,1,1,5.2438982,132.6882,0.644,7.881,162.2,1.24,1026,262.14,5804,4.473,0.927,291.8269,41.7099,15.562999999999999,FALSE POSITIVE
0,0,0,0,9.08745206,139.99222,0.341,3.786,35.1,0.73,980,217.95,5888,4.275,1.227,287.37125,39.603569,12.4,CANDIDATE
0,0,0,1,2.9761504,132.9276,0.064,6.079,259.5,1.02,811,102.54,4236,4.612,0.664,290.15722999999997,38.52438,15.104000000000001,FALSE POSITIVE
0,0,0,0,64.0019669,132.61778999999999,0.701,4.724,1112.5,2.48,322,2.55,4652,4.617,0.6970000000000001,301.72076,44.41206,15.856,CONFIRMED
0,0,0,0,4.83809469,135.1562,0.013999999999999999,1.0959999999999999,1544.0,0.79,354,3.7,3187,5.091,0.2,289.37667999999996,41.158671999999996,17.058,CONFIRMED
0,0,0,0,9.3281912,132.85459,0.044000000000000004,3.991,45.2,0.59,788,91.02,5525,4.513999999999999,0.888,286.38693,47.016628000000004,12.897,CONFIRMED
0,0,0,0,0.629001455,131.55662,0.365,1.263,14.7,0.81,3375,30567.67,6739,3.948,2.059,291.92636,37.101292,11.283,CANDIDATE
0,0,0,0,2.71603664,132.35962,0.44,1.744,98.5,1.05,1360,807.43,6011,4.452,1.041,293.62307999999996,47.961909999999996,14.800999999999998,CONFIRMED
0,0,0,0,75.87813440000001,194.67762,0.705,1.383,1054.0,3.39,417,7.18,5579,4.413,0.972,282.16364,43.510132,15.183,CANDIDATE
0,0,0,0,147.661729,243.95262000000002,0.002,6.207000000000001,1087.8,1.59,176,0.23,3788,4.774,0.49,295.11722000000003,39.27409,15.645,CANDIDATE
0,0,0,0,13.00291716,132.02306000000002,0.701,3.0580000000000003,225.3,1.28,710,60.11,5796,4.575,0.8,298.2934,40.239632,14.634,CANDIDATE
1,0,0,0,319.30633,221.3106,0.092,6.74,155.2,1.26,279,1.44,6095,4.459,1.014,292.33884,38.84491,13.327,FALSE POSITIVE
0,0,1,0,42.029229799999996,138.8086,0.015,8.499,373.7,2.33,578,26.46,5850,4.297,1.217,290.73447000000004,45.297791,15.085,FALSE POSITIVE
0,0,1,1,1.75254087,132.73775,0.5574,4.098,42.5,1.41,2423,8141.84,6660,3.8939999999999997,2.074,297.16086,39.63007,12.58,FALSE POSITIVE
0,1,0,0,0.505111993,131.51613999999998,0.841,0.4053,212.8,1.58,1886,2970.58,5262,4.59,0.7829999999999999,288.59682999999995,46.326038,15.544,FALSE POSITIVE
0,0,0,0,3.38557445,133.97411,0.129,1.879,121.9,1.63,1476,1122.9,5718,4.069,1.48,300.93539,45.596539,13.767000000000001,CONFIRMED
0,0,1,0,2.7540240000000002,133.731,0.7277,4.15,172.2,1.68,1553,1374.41,6419,4.321000000000001,1.188,290.64301,48.887501,14.059000000000001,FALSE POSITIVE
0,0,1,0,1.975208831,131.63127,0.5589999999999999,1.5130000000000001,76.3,1.59,2064,4299.89,6401,4.029,1.744,292.16486000000003,37.275742,13.609000000000002,FALSE POSITIVE
1,0,1,1,0.960843605,131.7739,1.143,3.22,141.7,19.15,1904,3120.32,5708,4.378,1.129,295.55756,46.172241,14.92,FALSE POSITIVE
0,0,0,0,13.3997555,131.84235,0.375,3.534,167.3,1.51,886,145.65,6401,4.388999999999999,1.15,287.7627,43.274429,14.924000000000001,CONFIRMED
0,0,0,0,2.49385348,133.15177,0.331,1.4140000000000001,46.9,0.59,1251,579.64,5615,4.477,0.85,282.63617,43.3661,13.03,CANDIDATE
0,0,1,1,5.93725628,135.9371,0.35100000000000003,3.639,115.6,0.86,891,148.97,5428,4.494,0.799,289.20833999999996,50.615990000000004,14.702,FALSE POSITIVE
0,0,0,0,18.22211768,553.06646,0.973,2.044,2318.0,7.45,620,34.99,5162,4.4110000000000005,0.958,294.36514,46.501759,16.084,CANDIDATE
0,0,0,0,4.56383697,132.26068,0.365,2.271,201.8,1.22,980,218.18,5408,4.496,0.861,285.72272000000004,43.009479999999996,15.448,CONFIRMED
0,0,0,0,16.5340022,135.409,0.525,4.063,89.2,1.17,819,106.21,6052,4.285,1.202,288.37023999999997,43.35461,13.267999999999999,CANDIDATE
0,0,0,0,0.34184201700000005,131.660336,0.9570000000000001,1.1554,285.6,1.72,2023,3991.16,5016,4.601,0.747,285.41061,44.412209000000004,14.915,CONFIRMED
0,0,0,0,13.9482197,132.7505,0.19699999999999998,7.686,119.4,2.53,1063,301.8,5529,3.8080000000000003,2.346,284.35312000000005,48.740210999999995,14.305,CANDIDATE
0,0,0,0,5.67577999,134.91027,0.91,3.554,51.2,1.22,1357,802.11,6681,4.2330000000000005,1.4380000000000002,288.56729,41.09013,13.802,CANDIDATE
0,0,0,0,49.564693,170.6973,0.685,8.54,113.5,1.63,588,28.19,5907,4.212,1.442,300.56241,46.037819,12.83,CANDIDATE
0,0,1,1,4.29258258,131.77675,0.33899999999999997,3.069,369.6,1.87,1161,428.77,6137,4.487,0.963,289.91635,43.507671,15.888,FALSE POSITIVE
1,0,1,0,0.960842633,131.777663,1.341,2.6441,2022.9,67.53,2808,14655.53,7381,4.186,1.597,295.5596,46.17804,13.402000000000001,FALSE POSITIVE
0,0,0,0,5.49548533,133.63966000000002,0.20199999999999999,2.461,85.8,1.3,1293,661.04,6157,4.159,1.392,281.89731,46.722664,13.95,CONFIRMED
0,0,0,0,2.89494709,132.62547,0.191,3.2539999999999996,45.8,1.16,1919,3204.25,7087,4.137,1.6840000000000002,291.54343,38.048759000000004,13.458,CANDIDATE
0,0,0,0,20.4853893,146.9183,0.8340000000000001,10.229,89.5,3.6,1015,251.16,4938,3.45,3.324,290.62183,51.057301,13.007,CONFIRMED
0,0,0,0,3.58273837,134.95108000000002,0.14300000000000002,1.5230000000000001,360.5,1.64,1064,302.74,5448,4.5169999999999995,0.872,296.159,44.563109999999995,15.965,CONFIRMED
0,0,0,0,15.604841,131.9989,0.715,4.543,73.4,1.57,1013,248.62,6254,4.019,1.706,298.20261,44.925831,13.095999999999998,CONFIRMED
0,1,1,0,62.060782999999994,134.4944,0.9279999999999999,28.203000000000003,472.9,2.11,400,6.07,5526,4.578,0.784,287.24523999999997,38.68808,15.745,FALSE POSITIVE
0,0,0,0,170.995748,163.95737,0.8390000000000001,3.88,477.1,4.9,463,10.86,6127,3.991,1.983,298.03305,39.883179,13.985,CANDIDATE
1,0,1,1,12.4252735,141.5658,0.171,20.756,84.7,2.37,1299,673.53,6156,3.7030000000000003,2.557,297.66504,40.681992,13.046,FALSE POSITIVE
0,0,0,0,19.5650801,136.28555,0.025,4.242,61.7,0.97,791,92.77,6180,4.294,1.235,283.72427000000005,46.879112,12.674000000000001,CANDIDATE
0,0,1,1,2.17823752,132.00513,0.037000000000000005,2.259,44.0,0.64,1473,1114.8,6052,4.422,0.9690000000000001,288.19992,46.149421999999994,14.102,FALSE POSITIVE
1,0,0,1,1.404674486,131.55621000000002,0.8171,5.056,155.5,0.86,1126,379.5,4716,4.65,0.609,291.97629,37.668652,14.962,FALSE POSITIVE
0,0,0,0,12.3101351,141.8765,0.7829999999999999,3.7969999999999997,263.7,1.51,651,42.42,5009,4.4910000000000005,0.84,289.85889,48.693851,15.629000000000001,CONFIRMED
0,0,0,0,2.61576515,131.97896,0.25,2.7769999999999997,120.4,1.06,1379,851.6,6088,4.446000000000001,0.958,292.98834,49.484970000000004,15.18,CONFIRMED
1,0,0,0,409.2452,265.2465,0.0176,13.06,531.2,2.1,244,0.84,5910,4.466,0.9109999999999999,289.90698,42.0462,15.42,FALSE POSITIVE
0,0,0,0,6.94245216,135.95819,0.485,3.491,160.8,1.34,1003,239.39,6108,4.466,1.03,292.15866,49.63776,15.158,CONFIRMED
0,0,0,0,5.53312006,132.1648,0.299,3.486,53.1,1.05,1303,680.77,6170,4.15,1.425,293.68127000000004,41.611969,13.591,CANDIDATE
1,0,0,0,200.721168,280.0733,0.23399999999999999,9.91,822.5,3.32,327,2.72,5566,4.275,1.17,288.90952000000004,51.930561,15.511,FALSE POSITIVE
0,0,0,0,9.4061364,137.7073,0.397,4.882,79.5,1.14,981,219.36,5855,4.24,1.268,292.67773,49.663909999999994,14.09,CONFIRMED
0,1,0,0,1.489457454,131.99809,0.171,3.028,56.3,1.58,2415,8026.6,6316,3.908,2.0869999999999997,284.69277999999997,44.010208,13.09,FALSE POSITIVE
0,0,1,0,1.181165291,132.42522,0.632,1.013,370.4,1.52,1398,905.88,5203,4.582,0.747,291.34879,51.256119,15.970999999999998,FALSE POSITIVE
0,0,0,0,66.37329799999999,174.01595,0.021,8.559,415.0,1.99,471,11.59,6143,4.47,0.976,285.5575,49.33007,15.37,CONFIRMED
0,0,0,0,13.61165024,144.16808,0.11199999999999999,7.617000000000001,95.5,1.46,958,198.73,6170,4.192,1.499,289.92145,46.74456,12.805,CONFIRMED
0,0,0,0,17.718978600000003,138.8021,0.05,4.102,176.8,1.44,713,61.01,5566,4.329,1.099,294.69406000000004,45.86684,15.245999999999999,CANDIDATE
0,0,0,0,6.24564633,137.16241000000002,0.594,2.459,212.0,1.06,731,67.62,4858,4.622,0.7070000000000001,287.96814,46.470612,15.485,CANDIDATE
0,1,1,1,0.945829261,132.09286,0.326,1.715,98.2,0.86,1790,2433.01,5959,4.546,0.8590000000000001,292.01379,42.28875,15.263,FALSE POSITIVE
0,0,1,0,0.9731608359999999,132.25412,0.034,0.8640000000000001,138.3,1.22,1932,3303.84,6108,4.466,1.03,294.86813,44.283198999999996,15.238,FALSE POSITIVE
0,0,0,1,4.05943749,133.1883,0.914,3.245,105.4,2.11,1295,664.54,5051,3.978,1.655,290.63043,44.565601,13.514000000000001,FALSE POSITIVE
0,0,0,0,4.72519164,131.9997,0.6,3.7510000000000003,98.8,3.98,2250,6060.79,6655,3.49,3.8310000000000004,295.1442,38.799831,12.357999999999999,CANDIDATE
0,0,0,1,6.39903778,134.7133,0.24100000000000002,3.15,186.6,6.54,1780,2376.4,5178,3.286,4.856,283.47574,41.775318,13.507,FALSE POSITIVE
0,0,0,0,66.6434565,170.08058,0.985,2.385,277.3,2.99,476,12.17,5751,4.3389999999999995,1.1640000000000001,290.9227,48.180328,13.224,CANDIDATE
0,1,1,1,0.739761008,131.80913,1.2359,7.5889999999999995,292.1,9.67,839,117.05,3417,4.9,0.35,292.69855,37.778481,15.049000000000001,FALSE POSITIVE
0,0,1,0,0.950735805,131.7794,0.57,1.1434,175.1,1.39,1908,3129.59,6039,4.478,1.005,282.92773,42.80608,15.155999999999999,FALSE POSITIVE
0,1,1,1,2.17815935,132.02414,0.503,1.839,116.3,1.22,1561,1398.42,6258,4.413,1.0979999999999999,287.96655,46.33849,14.975,FALSE POSITIVE
0,0,0,0,160.850075,144.5039,0.769,9.427,428.1,3.41,413,6.87,5999,4.168,1.507,294.94982999999996,38.60519,14.218,CANDIDATE
1,0,1,0,0.7204606440000001,132.012909,1.272,1.7846,2111.5,37.33,2240,5954.82,6304,4.435,1.058,297.72213999999997,48.710258,14.828,FALSE POSITIVE
0,0,1,0,3.7948720999999996,134.40039,1.168,1.713,305.1,16.1,1083,325.63,5883,4.58,0.7929999999999999,295.19568,48.567421,15.302,FALSE POSITIVE
0,0,0,0,122.0804953,155.02532,0.9570000000000001,4.053999999999999,799.9,2.92,297,1.83,5132,4.571000000000001,0.77,284.96851000000004,42.079201,14.157,CANDIDATE
0,0,0,0,6.2614227,133.2299,0.069,4.779,51.4,0.81,1146,407.58,6384,4.361000000000001,1.121,288.09564,40.365971,13.972999999999999,CANDIDATE
0,0,0,0,14.7510068,141.1622,0.75,2.25,381.1,1.7,629,36.94,5295,4.548,0.8,295.90502999999995,45.405429999999996,15.85,CANDIDATE
1,0,0,0,0.638437699,131.592552,0.904,0.3028,286.8,2.48,1709,2024.34,5073,4.571000000000001,0.8240000000000001,294.63989,50.33419,15.23,FALSE POSITIVE
0,0,0,0,19.875135500000003,148.3935,0.919,8.041,109.0,2.49,1061,299.47,6918,4.021,2.004,297.16089,40.042858,13.543,CANDIDATE
0,0,1,1,3.47148164,133.7138,0.7190000000000001,4.678999999999999,122.7,0.85,970,209.73,5297,4.626,0.716,290.84921,38.631840000000004,15.795,FALSE POSITIVE
0,0,0,0,5.94373492,135.25897,0.19699999999999998,1.847,301.0,1.14,674,48.82,4391,4.598,0.682,294.62097,49.89415,15.583,CANDIDATE
0,0,0,0,85.75679190000001,162.71913999999998,0.713,5.695,159.1,2.99,528,18.44,5037,3.783,2.213,287.13489,47.488621,12.429,CONFIRMED
0,1,1,0,3.1339356,133.5458,0.768,4.477,203.7,1.58,1315,704.95,6137,4.46,1.018,294.11237,46.252708,15.725,FALSE POSITIVE
0,0,0,0,2.55315031,132.44849,0.32,1.849,185.3,1.25,1312,699.7,5970,4.521,0.9079999999999999,293.74326,45.761589,15.424000000000001,CONFIRMED
0,0,0,0,2.9365879460000004,133.03618,0.863,1.8952,279.6,1.77,1190,473.18,5455,4.421,0.909,290.74432,43.26078,15.404000000000002,CONFIRMED
0,0,0,0,145.78655600000002,215.0441,0.133,4.891,378.0,1.82,331,2.84,5578,4.44,0.95,285.66006,46.143471000000005,14.41,CANDIDATE
0,0,1,1,1.33254212,132.0554,0.662,3.8480000000000003,37.4,1.45,2694,12477.61,6613,3.87,2.237,294.71292,46.576221000000004,13.0,FALSE POSITIVE
0,0,0,0,2.5093343999999997,133.1123,0.019,1.8330000000000002,184.3,1.47,1483,1143.04,6278,4.425,1.081,295.37203999999997,38.897739,15.588,CANDIDATE
1,0,1,0,0.918921494,131.68016,0.011000000000000001,0.9425,321.0,1.49,1697,1960.12,5655,4.561,0.833,298.29953,44.788990000000005,15.606,FALSE POSITIVE
